,barrio,price_usd_per_m2,surface_total_clean,rooms_clean,precios_nuevos,precios_aprox_usd_clean,amenities,estacionamiento,sum,pileta,parrilla,gimnasio,lavadero,solarium,quincho,baulera,terraza,expenses,floor_clean
28450,Balvanera,1438.3561643835617,73.0,4.0,105000.0,105000.0,False,True,False,False,False,False,False,False,False,False,True,1000.0,100.0
28454,Almagro,458.9371980676328,414.0,3.0,190000.0,190000.0,False,True,False,False,False,False,False,False,False,False,False,2500.0,100.0
28460,San Telmo,2929.515418502203,227.0,6.0,665000.0,665000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28462,Villa Devoto,2523.809523809524,84.0,3.0,212000.0,212000.0,True,False,False,False,False,False,True,True,False,True,False,,100.0
28472,Villa Pueyrredon,1944.0,125.0,4.0,243000.0,243000.0,True,False,False,False,False,False,True,False,False,True,True,,100.0
28475,Recoleta,4375.0,32.0,,140000.0,140000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28476,Retiro,2166.6666666666665,30.0,2.0,65000.0,65000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28479,Recoleta,3313.7254901960778,51.0,1.0,169000.0,169000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
28485,Almagro,2533.333333333333,75.0,3.0,190000.0,190000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
28489,Palermo,2536.231884057971,69.0,3.0,175000.0,175000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28503,Colegiales,2362.5,80.0,4.0,189000.0,189000.0,True,False,False,False,False,False,False,False,False,True,False,2200.0,100.0
28507,Caballito,1923.0769230769229,78.0,3.0,150000.0,150000.0,False,False,False,False,False,False,False,False,False,False,False,,5.0
28508,,2748.3488372093025,43.0,2.0,118179.0,118179.0,True,False,False,False,False,False,False,False,False,False,True,2500.0,100.0
28509,Belgrano,2978.723404255319,47.0,1.0,140000.0,140000.0,False,False,False,False,False,False,False,False,False,False,False,1000.0,1.0
28512,Mataderos,642.8571428571429,70.0,3.0,45000.0,45000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
28514,Belgrano,1823.5294117647052,255.0,5.0,465000.0,465000.0,True,False,False,True,True,False,False,False,True,False,True,,100.0
28515,Balvanera,,,2.0,85000.0,85000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28518,Constitucion,,,4.0,120000.0,120000.0,True,False,True,False,False,False,False,False,False,False,False,,1.0
28523,Colegiales,,,2.0,139000.0,139000.0,True,False,True,False,False,False,False,False,False,False,False,,2.0
28530,Almagro,,,1.0,81326.0,81326.0,True,True,True,False,False,False,False,False,False,False,False,,8.0
28531,Almagro,,37.0,1.0,77630.0,77630.0,True,True,True,False,False,False,False,False,False,False,False,,7.0
28547,Palermo,,,6.0,488000.0,488000.0,True,False,False,False,False,False,True,False,False,True,True,,100.0
28548,Villa Real,,,3.0,149000.0,149000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28549,Palermo,,,,217605.20368121116,215335.24,True,True,True,True,True,True,True,False,False,False,False,,100.0
28550,Palermo,,,,519311.9691136916,513894.73,True,True,True,True,True,True,True,False,False,False,False,,100.0
28554,Villa Crespo,,37.0,1.0,92000.0,92000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28555,Villa Crespo,,40.0,1.0,96000.0,96000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28556,Almagro,,,3.0,199000.0,199000.0,True,False,False,False,True,False,False,False,False,True,True,,100.0
28558,Caballito,,169.0,5.0,375000.0,375000.0,True,True,False,False,True,False,True,False,False,False,True,,100.0
28563,Balvanera,,,1.0,89000.0,89000.0,True,False,True,True,True,False,False,False,False,False,False,,100.0
28564,Flores,,,3.0,175000.0,175000.0,True,False,False,False,True,False,False,False,True,False,True,,100.0
28565,Flores,,,2.0,128700.0,128700.0,True,False,True,False,True,False,False,False,False,False,True,,100.0
28567,Barracas,,1500.0,6.0,,,True,False,False,False,False,False,True,False,False,False,True,,100.0
28577,Balvanera,,57.0,3.0,110000.0,110000.0,True,False,False,False,False,False,True,False,False,False,False,,6.0
28579,Congreso,,,2.0,69000.0,69000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28581,Balvanera,,32.0,1.0,87000.0,87000.0,True,False,True,True,True,False,False,False,False,False,True,,2.0
28598,Retiro,4230.769230769231,260.0,5.0,1100000.0,1100000.0,True,True,False,True,False,False,True,False,False,True,False,,100.0
28607,Barrio Norte,3846.1538461538457,117.0,2.0,450000.0,450000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
28611,Villa Crespo,2166.6666666666665,36.0,1.0,78000.0,78000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28635,Flores,2008.196721311476,122.0,5.0,245000.0,245000.0,True,False,False,False,True,False,False,False,False,False,True,,100.0
28687,,818.1818181818181,550.0,,450000.0,450000.0,True,True,False,True,True,False,False,False,False,False,True,,100.0
28701,,1136.3636363636365,1100.0,,1250000.0,1250000.0,True,False,False,True,True,False,True,False,False,False,False,,100.0
28728,Villa Urquiza,2030.7692307692307,65.0,3.0,132000.0,132000.0,True,False,False,False,False,False,False,False,False,True,True,,100.0
28747,Villa del Parque,3028.03738317757,107.0,4.0,324000.0,324000.0,True,True,True,True,True,False,True,False,False,True,True,,100.0
28748,Puerto Madero,7272.727272727273,220.0,4.0,1600000.0,1600000.0,True,True,True,True,False,True,True,False,False,False,False,,100.0
28749,Barracas,3146.067415730337,89.0,3.0,280000.0,280000.0,True,True,False,False,False,False,False,False,False,False,True,,100.0
28750,Recoleta,3481.012658227848,316.0,7.0,1100000.0,1100000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
28753,Palermo,2968.75,32.0,1.0,95000.0,95000.0,True,False,False,True,True,False,True,False,False,False,True,,100.0
28755,Barrio Norte,3000.0,193.0,4.0,579000.0,579000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
28757,Barrio Norte,2568.5714285714284,35.0,2.0,89900.0,89900.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
28758,Palermo,3035.714285714286,560.0,,1700000.0,1700000.0,True,True,False,True,True,True,True,False,True,False,True,,100.0
28761,Recoleta,4372.8813559322025,295.0,6.0,1290000.0,1290000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
28763,Recoleta,2704.918032786885,122.0,5.0,330000.0,330000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
28765,Villa Urquiza,3054.5454545454545,55.0,1.0,168000.0,168000.0,True,True,False,True,False,True,False,True,False,True,False,,100.0
28766,Almagro,1950.0,40.0,2.0,78000.0,78000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28767,Villa Urquiza,3945.4545454545455,55.0,3.0,217000.0,217000.0,True,True,False,True,False,True,False,True,False,True,False,,100.0
28768,Barrio Norte,3000.0,65.0,3.0,195000.0,195000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28769,Barrio Norte,2704.918032786885,122.0,5.0,330000.0,330000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
28770,Recoleta,3187.5,80.0,3.0,255000.0,255000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28772,Belgrano,2500.0,84.0,1.0,210000.0,210000.0,True,False,True,False,False,False,True,False,False,False,False,,100.0
28775,Palermo,2261.904761904762,42.0,1.0,95000.0,95000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28776,Villa Crespo,4180.0,50.0,2.0,209000.0,209000.0,True,False,True,True,True,False,True,True,False,False,False,,100.0
28781,Almagro,1923.0769230769229,91.0,3.0,175000.0,175000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28782,Almagro,2261.904761904762,42.0,1.0,95000.0,95000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28785,Villa Devoto,2428.5714285714284,35.0,2.0,85000.0,85000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28788,Belgrano,2565.217391304348,69.0,3.0,177000.0,177000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28789,Recoleta,3730.769230769231,26.0,1.0,97000.0,97000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28795,Recoleta,2338.709677419354,62.0,2.0,145000.0,145000.0,True,False,False,False,True,False,False,False,False,False,True,,100.0
28804,Paternal,1900.0,40.0,1.0,76000.0,76000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28805,Palermo,3055.555555555556,180.0,5.0,550000.0,550000.0,True,True,False,False,False,False,False,False,False,True,True,,100.0
28808,Villa Urquiza,2343.75,32.0,1.0,75000.0,75000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28809,Barrio Norte,2865.853658536585,82.0,3.0,235000.0,235000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28810,Palermo,2771.7391304347825,92.0,3.0,255000.0,255000.0,True,True,True,False,False,False,True,False,False,True,False,,100.0
28815,Barrio Norte,2769.230769230769,130.0,5.0,360000.0,360000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
28818,Belgrano,2565.7894736842104,38.0,1.0,97500.0,97500.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28820,Recoleta,3583.333333333333,120.0,4.0,430000.0,430000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
28825,Belgrano,2744.1860465116283,43.0,1.0,118000.0,118000.0,True,True,False,False,True,False,False,False,False,False,True,,100.0
28826,Villa Devoto,2134.8837209302324,215.0,5.0,459000.0,459000.0,True,True,False,False,False,False,True,False,False,True,True,,100.0
28829,Villa del Parque,2000.0,70.0,3.0,140000.0,140000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28830,Villa Devoto,2000.0,70.0,3.0,140000.0,140000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28833,Balvanera,,,3.0,240000.0,240000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28834,,2148.59437751004,249.0,8.0,535000.0,535000.0,True,True,False,False,False,False,True,False,False,False,True,12000.0,100.0
28835,Belgrano,,,2.0,172640.0,172640.0,True,True,True,True,True,False,False,True,True,False,False,,100.0
28836,Caballito,,,1.0,120000.0,120000.0,True,True,True,True,True,True,False,True,True,False,False,,100.0
28837,Retiro,,,5.0,1200000.0,1200000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
28838,Palermo,,,5.0,850000.0,850000.0,True,True,False,False,True,False,False,False,False,False,True,,100.0
28841,Belgrano,2804.054054054054,148.0,5.0,415000.0,415000.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
28842,Palermo,2590.909090909091,110.0,3.0,285000.0,285000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
28850,Villa Luro,2786.88524590164,61.0,3.0,170000.0,170000.0,True,True,False,False,False,False,False,False,False,False,True,,100.0
28853,Caballito,2244.8979591836733,49.0,3.0,110000.0,110000.0,True,False,False,False,False,False,True,False,False,False,False,1600.0,100.0
28867,Caballito,2397.959183673469,98.0,4.0,235000.0,235000.0,True,True,False,False,False,False,True,False,False,True,False,2700.0,100.0
28882,Almagro,2434.2105263157896,76.0,3.0,185000.0,185000.0,True,False,False,False,False,False,True,False,False,True,False,,100.0
28884,Villa del Parque,1896.551724137931,58.0,2.0,110000.0,110000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28885,Monte Castro,1538.4615384615383,52.0,3.0,80000.0,80000.0,True,False,False,False,False,False,True,False,False,True,False,,100.0
28886,Balvanera,2244.8979591836733,49.0,1.0,110000.0,110000.0,True,True,False,True,True,False,True,False,False,False,True,,100.0
28889,Liniers,1458.333333333333,120.0,4.0,175000.0,175000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28911,Barracas,2250.0,48.0,2.0,108000.0,108000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
28912,Boedo,1419.7530864197531,81.0,2.0,115000.0,115000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28917,Recoleta,2424.657534246576,73.0,3.0,177000.0,177000.0,False,False,False,False,False,False,False,False,False,False,True,2300.0,100.0
28918,Palermo,2897.196261682243,107.0,4.0,310000.0,310000.0,True,True,False,False,False,False,True,False,False,False,False,2900.0,100.0
28922,Recoleta,2767.4418604651164,43.0,2.0,119000.0,119000.0,False,False,False,False,False,False,False,False,False,False,False,2500.0,100.0
28923,Colegiales,2100.0,40.0,2.0,84000.0,84000.0,False,False,False,False,False,False,False,False,False,False,False,1500.0,2.0
28925,San Telmo,2348.5945945945946,37.0,1.0,86898.0,86898.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28926,San Telmo,2050.0,30.0,1.0,61500.0,61500.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28927,San Telmo,2326.086956521739,23.0,1.0,53500.0,53500.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28928,San Telmo,2477.2727272727275,22.0,1.0,54500.0,54500.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28929,San Telmo,2420.0,25.0,1.0,60500.0,60500.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28930,San Telmo,2366.6666666666665,27.0,1.0,63900.0,63900.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28931,San Telmo,2417.391304347826,23.0,1.0,55600.0,55600.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28932,San Telmo,2240.433962264151,53.0,2.0,118743.0,118743.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28933,San Telmo,2465.217391304348,23.0,1.0,56700.0,56700.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28934,San Telmo,2365.690909090909,55.0,2.0,130113.0,130113.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28935,San Telmo,2516.0,25.0,1.0,62900.0,62900.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28936,San Telmo,2477.688888888889,45.0,2.0,111496.0,111496.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28937,San Telmo,2488.679245283018,53.0,2.0,131900.0,131900.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28938,San Telmo,1723.0769230769229,13.0,2.0,22400.0,22400.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28939,San Telmo,2304.0,55.0,2.0,126720.0,126720.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28940,San Telmo,2292.056603773585,53.0,2.0,121479.0,121479.0,False,False,False,False,False,False,False,False,False,False,False,1800.0,100.0
28946,Retiro,,,3.0,145000.0,145000.0,False,False,False,False,False,False,False,False,False,False,False,,7.0
28952,Nunez,,86.0,5.0,195000.0,195000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
28955,Coghlan,,,3.0,182000.0,182000.0,True,True,True,False,True,False,False,False,False,False,False,,2.0
28959,Caballito,,,3.0,165000.0,165000.0,True,True,True,True,True,False,True,False,False,False,False,,1.0
28960,Flores,,63.0,3.0,77000.0,77000.0,True,True,False,False,False,False,True,False,False,False,False,,10.0
28977,Palermo,,,5.0,1190000.0,1190000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
28978,Caballito,,75.0,3.0,149000.0,149000.0,True,False,False,False,False,False,True,False,False,True,False,,2.0
28979,Caballito,,83.0,3.0,170000.0,170000.0,True,False,False,False,False,False,True,False,False,True,False,,7.0
28981,Flores,,160.0,4.0,245000.0,245000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
28982,Flores,,,4.0,369000.0,369000.0,True,True,False,False,True,False,True,False,False,True,False,,100.0
28983,Flores,,,4.0,189000.0,189000.0,True,True,False,False,True,False,True,False,False,True,False,,9.0
28984,Flores,,,5.0,279000.0,279000.0,True,True,False,False,False,False,True,False,False,True,True,,100.0
